Castlevania: Kid Dracula in Circle of The Moon - Hack GBA	
Castlevania X68000 - Mega Drive/Sega Genesis	
Castlevania: Dark Juste - Hack/Mod of Harmony of Dissonance GBA	
Castlevania:  Belnades Descendants - Reversed Castle - AoS Hack	
Castlevania: Morris Baldwin Mod - (Circle of the Moon & Aria of Sorrow) Hack GBA	
Castlevania: Progenitors v2.0.0 - Update: Young Eric Lecarde - Hack NDS	
Castlevania: Koumakan Remilia - Hack NES	
Castlevania: Symphony of the Night NES-Style Demake (PC)	
Castlevania Quest - Fangame PC	
Castlevania Chronicles: Dracula's Curse -  CV3 Remake Fangame [PC]	
Castlevania: Requiem of Sorrow - Unfinished Hack of Aria of Sorrow (GBA)	
The Transylvania Adventure of Simon Quest (PC)	
Castlevania Grimoire of Blood - Hack of Aria of Sorrow GBA	
Castlevania: Future Alucard - Hack o Aria of Sorrow - GBA	
Castlevania: SCIV Simon Belmont Hack NDS	
Castlevania Dracula X: Rondo of Blood - SEGA Genesis/Mega Drive Port	
Castlevania II - Simon's Quest Randomizer	
Castlevania: Dracula X - Hanz Belmont Hack SNES	
Castlevania: Aria of Sypha - Hack of Aria of Sorrow GBA	
Castlevania: Aria of Sorrow - Miriam Mod GBA	
Castlevania Legends - SOTN Remix New GFX - Hack (GB)	
E Mo Dao 惡魔島: Devil Island - GBC	
Castlevania: Caress Of Death - Hack of Castlevania NES	
Castlevania V: Legacy - Hack (NES)	
Castlevania: Chorus of Mysteries - Hack (NES)	
Castlevania HoD: Revenge of the Findesiecle Dx (Hack) GBA	
God of War 2 - Hack of Castlevania (NES)	
Castlevania - Circle of The Realm - NEW Hack of Portrait of Ruin (NDS)	
Castlevania HoD: Revenge of the Findesiecle Dx + John Morris (Hack) GBA	
Castlevania: Circle of the Moon GBC Demake	
Castlevania: Blood Moon - Romhack [NES]	
Castlevania Retold II - Hack of Castlevania [NES]	
Castlevania: The Last Tear - Hack of Castlevania [NES]	
Castlevania: Memoirs of The Abyss Divine (Homebrew)[GBC]	
Black Castle GB - Homebrew	
Maplevania - Fangame Openbor	
Castlevania: Master Dracula X - LCD Chronicles Generation -  OpenBor	
Castlevania Harmony of Dissonance - Recolor by JonataGuitar and Sorrow (Hack)[GBA]	
Castlevania: The Red Wizard - Hack of Castlevania [NES]	
Castlevania: The Adventure DX - Hack of Konami GB Collection Vol. 1 [GBC]	
Castlevania Remake (2023) Fangame [PC]	
Castlevania Dracula's Curse - Hack of Castlevania: Dawn of Sorrow [NDS]	
Castlevania: Whatever This Is - Hack / Mod of Portrait of Ruin [NDS]	
Castlevania: Undead Serious Redemption - Hack of Castlevania [NES]	
Castlevania 64 Camera Modification Hack [N64]	
Castlevania: Dawn of Bloodstained - Curse of the moon Nightmare [NDS] Hack	
Return of Egypt【リターンオブエジプト】[PC]	
Vlad Voievod Dracula. Episode 1 Manhunt [PC]	
Lycanthorn III - Classicvania [PC]	
Castlevania: Soul of Corruption - Fangame [PC]	
Castlevania: Red Sky Castle - Hack of Castlevania [NES]	
Castlevania Aria of Sorrow: Reprise (Roguelike/Endless Mode) GBA	
Vampire (1997) by Sprite - Sonia Belmont Mod [PC]	
Montana De la Cruz & the doomed Village - Castlevania Fangame PC	
Castlevania for Gameboy - Demake	
Castlevania - Red Sky Castle	
Castlevania - The Last Tear	
Castlevania Undead Serious Redemption	
Castlevania Retold II	
Castlevania: Caress Of Death	
Castlevania Alternate Version	
Castlevania - Prince of Darkness	
Castlevania Revamped	
Castlevania Empathy	
Castlevania: The Red Wizard	
Castlevania: The Holy Relics	
CastleVania 5	
Castlevania - True Failure	
Castlevania - Eternal Confrontation	
Castlevania Reved Up!!	
Castlevania Simplified	
Castlevania - Metal of the Night	
Castlevania: Michael's Mod	
Castlevania - Curse Of Suffering	
CastleVania Reborn	
Castlevania: Stairs of DOOM	
Castlevania - Prelude Of Darkness (Collection)	
Castlevania Overflow Darkness	
Castlevania - Hell's Fury	
Castlevania - Poisonous Offering	
Castlevania - Skels Revenge	
Castlevania - Opposing Bloodlines	
Castlevania - Bloody Adventures	
Castlevania: Chorus of Mysteries	
Castlevania: Blood Moon	
Castlevania - Fan Edition	
Orchestra of Despair	
Castlevania Retold	
Castlevania - Shadows	
Castlevania Remix	
Castlevania II: Subotai's Hunt	
Quest for Sarah	
The Three Mothers	
Castlevania 2 Remix	
Simon's Quest: Lame Edition	
Dishonor Thy Father	
Castlevania II - Vengence on Hell	
Super Castlevania 2	
Castlevania III - Carmilla's Edition	
Castlevania 3 Gold Edition	
Castlevania III: Curse of the Moon Hack ROM	
Castlevania Legends - SOTN Remix New GFX	
Aria of Sorrow: Reprise	
Aria of Sorrow - Glass Cannon	
Castlevania Akatsuki no Rhapsody: ikusatatsu's castle	
Aria of Sorrow Alter	
Castlevania Akatsuki no Partita	
Castlevania:Insane minuet	
Castlevania Yuutsuki no Fantasia: Bizarre castle	
Castlevania Yuutsuki no Minuet: reversed castle	
Castlevania: Akatsuki no Minuet PHANTASM	
Castlevania: Akatsuki no Minuet WEAKLING EXTINCTION	
Darkstalkers of Sorrow	
R.O.C.K. On Girouette!	
Castlevania: Dawn of Bloodstained: Curse of the moon Nightmare	
Castlevania Dracula's Curse	
Castlevania Team CV3 Hack V1.2	
Castlevania: Specter of Sorrow	
Castlevania: Aotsuki no Partita	
Castlevania：Dawn of Sorrow NIGHTMARE	
Harmony of Dissonance - Doppelganger Boss Rush	
Castlevania Harmony of Dissonance Music Overhaul	
Castlevania Harmony of Dissonance LUNATIC	
Castlevania HOD: Revenge of the Findesiecle	
Order of Ecclesia - Zero Collection	
Castlevania: Glyph no Partita	
Castlevania: Order of Ecclesia ILLUSION	
Castlevania Portrait of Ruin: Classic Edition	
Castlevania - Whatever This Is	
Castlevania: Rondo of Ruin	
Christmas Richter Mode	
Castlevania - Circle of The Realm	
Castlevania: Portrait of Ruin - Progenitors	
Castlevania: The Lecarde Chronicles	
Castlevania: The Lecarde Chronicles 2	
Castlevania Chronicles II - Simon's Quest	
Castlevania Order of Shadows Golden Belmont	
