Shalom - Knightmare III	(MSX)
Silent Hill	(PS1)
Silent Hill 2	(PS2)
Silent Hill 2: Director's Cut	(PS2)
Silent Hill 3	(PS2)
Silent Hill 4: The Room	(PS2)
Silent Hill: Homecoming	(STEAM)
Silent Hill: Origins	(PSP)
Silent Hill: Origins	(PS2)
Silent Hill: Shattered Memories	(PSP)
Silent Hill: Shattered Memories	(PS2)
Silent Hill: Shattered Memories	(WII)
Silent Scope	(DC)
Silent Scope	(GBA)
Silent Scope	(PS2)
Silent Scope 2: Dark Silhouette	(PS2)
Silent Scope 3	(PS2)
Snake's Revenge	(NES)
Snatcher	(SS)
Snatcher CD-ROMantic	(TG16)
Space Manbow	(MSX)
Sparkster	(SNES)
Sparkster: Rocket Knight Adventures 2	(SMD)
Spawn	(GBC)
Stinger	(NES)
Suikoden	(PS1)
Suikoden II	(PS1)
Suikoden III	(PS2)
Suikoden IV	(PS2)
Suikoden Tactics	(PS2)
Suikoden Tendou 108 Sei	(SS)
Suikoden Tierkreis	(NDS)
Suikoden V	(PS2)
Suikoden: Tendou 108 Sei	(PS1)
Suikoden: Tenmei no Chikai	(PS1)
Suikoden: Tenmei no Chikai	(SS)
Sunset Riders	(SMD)
Sunset Riders	(SNES)
Super C (NES)	
Super Castlevania IV	(SNES)
Super Cobra	(MSX)
Survival Kids	(GBC)
Survival Kids 2: Dasshutsu!! Futago-jima	(GBC)
Teenage Mutant Ninja Turtles	(NES)
Teenage Mutant Ninja Turtles	(GC)
Teenage Mutant Ninja Turtles	(PS2)
Teenage Mutant Ninja Turtles	(GBA)
Teenage Mutant Ninja Turtles 2: Battle Nexus	(GBA)
Teenage Mutant Ninja Turtles 2: Battle Nexus	(GC)
Teenage Mutant Ninja Turtles 2: Battle Nexus	(PS2)
Teenage Mutant Ninja Turtles 3: Mutant Nightmare	(NDS)
Teenage Mutant Ninja Turtles 3: Mutant Nightmare	(GC)
Teenage Mutant Ninja Turtles 3: Mutant Nightmare	(PS2)
Teenage Mutant Ninja Turtles II: Back from the Sewers	(GB)
Teenage Mutant Ninja Turtles II: The Arcade Game	(DOS)
Teenage Mutant Ninja Turtles II: The Arcade Game	(NES)
Teenage Mutant Ninja Turtles III: Radical Rescue	(GB)
Teenage Mutant Ninja Turtles III: The Manhattan Project	(NES)
Teenage Mutant Ninja Turtles IV: Turtles in Time	(SNES)
Teenage Mutant Ninja Turtles: Fall of the Foot Clan	(GB)
Teenage Mutant Ninja Turtles: Manhattan Missions	(DOS)
Teenage Mutant Ninja Turtles: Mutant Melee	(PS2)
Teenage Mutant Ninja Turtles: Tournament Fighters	(SMD)
Teenage Mutant Ninja Turtles: Tournament Fighters	(SNES)
Teenage Mutant Ninja Turtles: Tournament Fighters	(NES)
Tetsuwan Atom	(NES)
Tetsuwan Atom	(SNES)
Time Pilot	(MSX)
Tiny Toon Adventures	(NES)
Tiny Toon Adventures 2: Montana's Movie Madness	(GB)
Tiny Toon Adventures 2: Trouble in Wackyland	(NES)
Tiny Toon Adventures Cartoon Workshop	(NES)
Tiny Toon Adventures: ACME All-Stars	(SMD)
Tiny Toon Adventures: Babs' Big Break	(GB)
Tiny Toon Adventures: Buster Busts Loose!	(SNES)
Tiny Toon Adventures: Buster's Hidden Treasure	(SMD)
Tiny Toon Adventures: Wacky Sports Challenge	(SNES)
Track & Field	(C64)
Track & Field	(GB)
Track & Field	(MSX)
Track & Field	(ZX)
Track & Field	(NES)
Track & Field II	(NES)
Tsuyoshi Shikkari Shinasai: Taisen Puzzle-dama	(SNES)
TwinBee	(MSX)
TwinBee	(NES)
TwinBee 3	(NES)
TwinBee Portable	(PSP)
TwinBee RPG	(PS1)
Twinbee Taisen Puzzle Dama	(PS1)
Vampire Killer 	(MSX)
Vandal Hearts	(PS1)
Vandal Hearts II	(PS1)
Vandal Hearts: Ushinawareta Kodai Bunmei	(SS)
Wai Wai World	(NES)
Wai Wai World 2: SOS!! Parsley Jō	(NES)
Whiteout	(PS2)
Yie Ar Kung Fu	(NES)
Yie Ar Kung-Fu	(C64)
Yie Ar Kung-Fu	(MSX)
Yie Ar Kung-Fu	(ZX)
Yie Ar Kung-Fu 2	(C64)
Yie Ar Kung-Fu II	(ZX)
Yie Ar Kung-Fu II: The Emperor Yie-Gah	(MSX)
Zen the Intergalactic Ninja	(NES)
Zen: Intergalactic Ninja	(GB)
Ai Senshi Nicol (NES)	
AirForce Delta (GBC)	
AirForce Delta (DC)	
AirForce Delta Storm (GBA)	
AirForce Delta Storm (Xbox)	
AirForce Delta Strike (PS2)	
Ajax (DOS)	
Ajax (C64)	
Ajax (ZX)	
Ajax (Amstrad)	
Arumana no Kiseki (NES)	
Blades of Steel (Amiga)	
Blades of Steel (C64)	
Boktai 2: Solar Boy Django (GBA)	
Boktai: The Sun is in Your Hand (GBA)	
Broken Helix (PS1)	
Chibi Maruko-chan: Mezase! Minami no Island!! (SNES)	
Contra (C64)	
Contra (ZX)	
Contra (Amstrad)	
Contra: Operation Galuga (Steam)	
Contra: Rogue Corps (Steam)	
Crypt Killer (PS1)	
GetsuFumaDen: Undying Moon (Steam)	
METAL GEAR SOLID Δ: SNAKE EATER (Steam)	
METAL GEAR SOLID: MASTER COLLECTION (Steam)	
METAL GEAR SOLID: MASTER COLLECTION Vol.2 (Steam)	
METAL GEAR SOLID V: THE PHANTOM PAIN (Steam)	
Mitsumete Knight (PS1)	
Mission: Impossible (NES)	
Policenauts (PS1)	
Raging Fighter (GB)	
Rave Master (GC)	
Ring of Red (PS2)	
Rocket Knight Adventures (SMD)	
Rocket Knight Adventures: Re-Sparked! (Steam)	
Rollergames (NES)	
Rumble Roses (PS2)	
Rush'n Attack (DOS)	
Rush'n Attack (NES)	
Rush'n Attack (C64)	
Rush'n Attack (ZX)	
Rush'n Attack (MSX)	
Rush'n Attack (Amstrad)	
SILENT HILL 2 Remake (Steam)	
SILENT HILL f (Steam)	
SILENT HILL: Townfall (Steam)	
Yume Penguin Monogatari (NES)	
Zone of the Enders (PS2)	
Zone of the Enders: The 2nd Runner (PS2)	
Zone of the Enders: The Fist of Mars (GBA)	
